tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,Adult,Animation,Fantasy,GameShow,History,Music,Musical,News,RealityTV,SciFi,Short,Sport,TalkShow,War,Western,averageRating,numVotes,budget,revenue,isTopActor,isTopDirector,yearsSinceProduced
tt2381941,Focus,Focus,0,2015,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,233028.0,50100000,153962963,1,0,6
tt2381978,Ready or Not,Ready or Not,0,2012,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,48.0,6000000,57615777,0,0,9
tt2381999,The Cook,The Cook,0,2013,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,105.0,2300000,7724701,0,0,8
tt2382396,Joe,Joe,0,2013,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,47391.0,88000000,36964325,0,0,8
tt2384688,The Weight,Muge,0,2012,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,230.0,16000000,109130,0,0,9
tt2385041,Coyote,Coyote,0,2014,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.9,104.0,45000000,113916474,0,0,7
tt2385227,Sunrise,Sunrise,0,2014,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,292.0,2500000,5987386,0,0,7
tt2386203,Captive,Captive,0,2013,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,236.0,25000000,5958315,0,0,8
tt2386502,A Long Way Off,A Long Way Off,0,2014,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,199.0,500000,28951,0,0,7
tt2387408,The Damned,Gallows Hill,0,2013,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6290.0,3000000,5758519,0,0,8
tt2387433,Dark Skies,Dark Skies,0,2013,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3,73815.0,3500000,25174316,0,0,8
tt2387455,The Cleaner,El limpiador,0,2012,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1,305.0,20000000,10337477,0,0,9
tt2387559,Delivery Man,Delivery Man,0,2013,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,77295.0,26000000,51164106,0,0,8
tt2387589,The Girl on the Train,The Girl on the Train,0,2014,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1000.0,45000000,173185859,0,0,7
tt2388050,Flipped,Flipped,0,2015,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,520.0,14000000,1755212,0,0,6
tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,0,2013,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,21403.0,4000000,1031243,0,0,8
tt2388715,Oculus,Oculus,0,2013,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,123507.0,5000000,44459951,0,0,8
tt2390281,Max,Max,0,2012,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,283.0,20000000,43967255,0,0,9
tt2393805,Gabriel,Gabriel,0,2014,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,827.0,200000,1395610,0,0,7
tt2395385,+1,+1,0,2013,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5,8048.0,250000000,954305868,0,0,8
tt2395427,Avengers: Age of Ultron,Avengers: Age of Ultron,0,2015,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3,799477.0,365000000,1405403694,1,1,6
tt2395461,Towns,Towns,0,2012,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,12.0,12000000,85512300,0,0,9
tt2395760,The Hour,The Hour,0,2012,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4,11.0,30000000,64626786,0,0,9
tt2396566,20 Feet from Stardom,Twenty Feet from Stardom,0,2013,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.4,12931.0,1000000,5892466,0,0,8
tt2396914,Wear,Wear,0,2014,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.0,9000000,18196170,0,0,7
tt2397515,Mask,Mask,0,2015,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,22.0,23000000,351583407,0,0,6
tt2397535,Predestination,Predestination,0,2014,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5,268865.0,5500000,4942449,0,0,7
tt2398143,Colosio,Colosio: El asesinato,0,2012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,1233.0,4615385,4346138,0,0,9
tt2398179,Human Nature,Human Nature,0,2012,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,23.0,6000000,1600000,0,0,9
tt2398231,The Homesman,The Homesman,0,2014,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,32261.0,16000000,3442853,1,1,7
tt2399501,In a Rush,Au galop,0,2012,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,189.0,140000000,258022233,0,0,9
tt2400463,The Invitation,The Invitation,0,2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,102594.0,1000000,354835,0,0,6
tt2401097,Tracers,Tracers,0,2015,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,19122.0,11000000,593683,0,0,6
tt2401878,Anomalisa,Anomalisa,0,2015,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,69793.0,8000000,5659286,0,0,6
tt2402101,Dark Places,Dark Places,0,2015,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,43983.0,20000000,5090852,0,0,6
tt2402157,The November Man,The November Man,0,2014,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,66341.0,15000000,32556119,0,0,7
tt2402731,Unknown,Unknown,0,2012,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,19.0,30000000,130786397,0,0,9
tt2402927,Carol,Carol,0,2015,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,122933.0,200000000,325286646,0,0,6
tt2403021,The Green Inferno,The Green Inferno,0,2013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,42258.0,5000000,6833445,0,0,8
tt2403927,Palace,Palac,0,2012,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,21.0,25000000,10115013,0,0,9
tt2404181,Belle,Belle,0,2013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,29597.0,10900000,16505460,0,0,8
tt2404425,Woman in Gold,Woman in Gold,0,2015,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.3,56646.0,11000000,61619773,0,0,6
tt2404461,The Past,Le passé,0,2013,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,47608.0,35000000,40263020,0,0,8
tt2404463,The Heat,The Heat,0,2013,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,167237.0,43000000,158674180,0,0,8
tt2408090,Adrift,A la deriva,0,2012,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,9.0,35000000,4230000,0,0,9
tt2408134,V8 - Du willst der Beste sein,V8 - Du willst der Beste sein,0,2013,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,119.0,6314256,1614831,0,0,8
tt2409462,Buffalo,Buffalo,0,2015,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,40.0,1500000,2375097,0,0,6
tt2409818,Open Windows,Open Windows,0,2014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,14118.0,4000000,100000,0,0,7
tt2411684,The Campaign,The Campaign,0,2013,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,18.0,95000000,104907746,0,0,8
tt2412550,Colors,Cores,0,2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,73.0,6000000,46616067,0,0,9
tt2414166,Led Zeppelin: Celebration Day,Led Zeppelin: Celebration Day,0,2012,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.8,2508.0,1000000,10000000,0,0,9
tt2415834,...Vanities...,...Vanités...,0,2012,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,98.0,47000000,15691192,0,0,9
tt2416376,Swim Little Fish Swim,Swim Little Fish Swim,0,2013,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.5,1112.0,70000,354877,0,0,8
tt2418264,The Beast,Jim-seung,0,2011,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,99.0,25000000,424967620,0,0,10
tt2418406,Dark Water,Woeng pisat,0,2007,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,13.0,30000000,49483352,0,0,14
tt2420876,Chicken,Chicken,0,2015,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,508.0,45000000,224834564,0,0,6
tt2424988,Gabbar is Back,Gabbar Is Back,0,2015,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,24167.0,11000000,41000000,0,0,6
tt2426060,The Tramp,The Tramp,0,2013,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0,4000000,36359037,0,0,8
tt2428672,Midway,Midway,0,2013,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,48.0,100000000,125641396,0,0,8
tt2431286,Philomena,Philomena,0,2013,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,97610.0,12000000,100129872,0,0,8
tt2431410,Snow,Snow,0,2013,92,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.0,20.0,170000000,396600000,0,0,8
tt2436386,Project Almanac,Project Almanac,0,2015,106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4,78611.0,12000000,33213241,0,0,6
tt2438644,Department Q: The Keeper of Lost Causes,Kvinden i buret,0,2013,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,28622.0,5649897,13656380,0,0,8
tt2440354,Naayak,Naayak,0,2013,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3029.0,5393500,8552550,0,0,8
tt2443822,The Boy,The Boy,0,2015,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5235.0,10000000,64188367,0,0,6
tt2444092,The Jungle,The Jungle,0,2013,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,908.0,4000000,205843612,0,0,8
tt2446042,Taken 3,Taken 3,0,2014,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,186368.0,48000000,325771424,1,1,7
tt2446980,Joy,Joy,0,2015,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,132988.0,23000000,36642838,1,1,6
tt2447902,Simple,Simple,0,2012,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,8.0,20000000,97644617,0,0,9
tt2447982,Abduction,Abduction,0,2011,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,13.0,35000000,82087155,0,0,10
tt2450026,Face,Face,0,2012,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,48.0,80000000,245676146,0,0,9
tt2451750,Father-Like Son,Father-Like Son,0,2014,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,31.0,32000000,83615414,0,0,7
tt2452042,The Peanuts Movie,The Peanuts Movie,0,2015,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,44336.0,99000000,246233113,0,0,6
tt2452254,Clouds of Sils Maria,Clouds of Sils Maria,0,2014,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,28887.0,6600000,1851517,0,0,7
tt2455788,Fallen Kingdom,Fallen Kingdom,0,2012,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.0,170000000,1303459585,0,0,9
tt2458910,Shades,Shades,0,2013,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,23.0,55000000,368307760,0,0,8
tt2459022,Lost in Thailand,Ren zai jiong tu: Tai jiong,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,3268.0,2200000,208000000,0,0,9
tt2459920,Truth,Truth,0,2013,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,665.0,38000000,321682600,0,0,8
tt2464018,My Mom Is a Character,Minha Mãe é uma Peça: O Filme,0,2013,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,4682.0,2000000,39273021,0,0,8
tt2465146,And So It Goes,And So It Goes,0,2014,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,13614.0,18000000,25312387,1,1,7
tt2466604,Sky High,Sky High,0,2012,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,15.0,35000000,86369815,0,0,9
tt2466708,Doctor,Dak teol,0,2012,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,133.0,165000000,677700000,0,0,9
tt2467046,Left Behind,Left Behind,0,2014,110,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.1,38710.0,16000000,19682924,0,0,7
tt2467370,Split Second,Split Second,0,2012,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,13.0,7000000,5430822,0,0,9
tt2471640,The Mountain,Dag,0,2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,21045.0,35000000,62832209,0,0,9
tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,0,2015,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,26838.0,10000000,78096553,0,0,6
tt2473602,Get on Up,Get on Up,0,2014,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9,24023.0,30000000,33448971,0,0,7
tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,2014,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,41635.0,5000000,86362372,0,0,7
tt2474024,The Last Five Years,The Last Five Years,0,2014,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9,9932.0,3500000,292092,0,0,7
tt2474984,Collision Course,Collision Course,0,2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,535.0,105000000,408579038,0,0,9
tt2476154,Grand Masti,Grand Masti,0,2013,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,6083.0,4900000,19000000,0,0,8
tt2488496,Star Wars: Episode VII - The Force Awakens,Star Wars: Episode VII - The Force Awakens,0,2015,138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.8,890049.0,245000000,2068223624,0,1,6
tt2489306,Big Hit,Big Hit,0,2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,100.0,13000000,27007143,0,0,9
tt2489408,Bulletproof,Zede Golooleh,0,2012,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.3,405.0,25000000,22611954,0,0,9
tt2492700,Godsend,Sin-ui seon-mul,0,2013,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,57.0,25000000,30120671,0,0,8
tt2493486,Last Knights,Last Knights,0,2015,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,42070.0,40000000,3643591,1,0,6
tt2494384,Aloft,Aloft,0,2014,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,3591.0,8000000,53086,0,0,7
tt2495104,Parts Per Billion,Parts Per Billion,0,2014,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3,2035.0,1300000,15000000,0,0,7
tt2495188,Joy,Hara,0,2012,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,43.0,23000000,36642838,0,0,9
tt2495212,Loving,Milosc,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,346.0,9000000,8996802,0,0,9
tt2495778,Nerve,Nerve,0,2013,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,149.0,19000000,85241496,0,0,8
tt2496400,Ten,Ten,0,2014,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,815.0,150000000,430238384,0,0,7
tt2501884,Seek,Seek,0,2014,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,103.0,30000000,122650962,0,0,7
tt2503944,Burnt,Burnt,0,2015,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,112069.0,20000000,36606743,0,0,6
tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,0,2015,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,117168.0,80000000,473226958,0,0,6
tt2514592,Mud,Fango,0,2012,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,62.0,10000000,21587700,0,0,9
tt2515030,Escobar: Paradise Lost,Escobar: Paradise Lost,0,2014,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.5,21816.0,17000000,3758328,1,0,7
tt2515034,The Gunman,The Gunman,0,2015,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,40463.0,40000000,13644292,1,0,6
tt2516698,Bodies,Bodies,0,2012,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,25.0,35000000,116980662,0,0,9
tt2516968,Step Up,Step Up,0,2012,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,75.0,12000000,114194847,0,0,9
tt2517192,The Mountain,La montaña,0,2013,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.6,99.0,35000000,62832209,0,0,8
tt2518788,1,1,0,2013,112,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,4080.0,250000000,954305868,0,0,8
tt2523600,Long Live Freedom,Viva la libertà,0,2013,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4426.0,5000000,48125,0,0,8
tt2525596,Ah Boys to Men,Ah Boys to Men,0,2012,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,522.0,3000000,6180000,0,0,9
tt2527190,Domestic,Domestic,0,2012,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,521.0,75000000,54249294,0,0,9
tt2528814,God's Not Dead,God's Not Dead,0,2014,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,42009.0,17000000,29789000,0,0,7
tt2532920,Golden Circle,Golden Circle,0,2012,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,7.0,104000000,410902662,0,0,9
tt2536332,Chances,Chances,0,2013,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,14.0,16000000,16300000,0,0,8
tt2536448,Youth,Jeunesse,0,2012,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,39.0,13360000,2000000,0,0,9
tt2546122,Out,Fóra,0,2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,8.0,175000000,857611174,0,0,9
tt2548096,The Queen,The Queen,0,2012,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,187.0,15000000,123384128,0,0,9
tt2549398,Equilibrium,Equilibrium,0,2012,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,16.0,20000000,5359645,0,0,9
tt2550838,The Worst Christmas of My Life,Il peggior Natale della mia vita,0,2012,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1012.0,6843500,10703234,0,0,9
tt2554270,The Tower,Ta-weo,0,2012,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,5902.0,60000000,113231078,0,0,9
tt2554274,Crimson Peak,Crimson Peak,0,2015,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,140659.0,55000000,74679822,0,1,6
tt2554760,The Call,The Call,0,2014,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,5.0,13000000,68572378,0,0,7
tt2555652,Forever,Forever,0,2015,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,583.0,18000000,76981630,0,0,6
tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,0,2015,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,32915.0,10000000,85978266,0,0,6
tt2555958,Arrambam,Arrambam,0,2013,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9321.0,9200000,21000000,0,0,8
tt2557256,Iceman,Gap tung kei hap,0,2014,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.8,3527.0,20000000,1969193,0,0,7
tt2557490,A Million Ways to Die in the West,A Million Ways to Die in the West,0,2014,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1,184111.0,40000000,86410000,1,0,7
tt2558022,Bunker of the Dead,Bunker of the Dead,0,2015,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,466.0,30000,10147,0,0,6
tt2558484,Homefront,The Things We Leave Behind,0,2013,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,30.0,22000000,43058898,0,0,8
tt2559036,Forgotten,Olvidados,0,2014,112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.0,156.0,2800000,3600000,0,0,7
tt2561572,Get Hard,Get Hard,0,2015,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,130062.0,40000000,111811453,0,0,6
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),0,2014,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,604734.0,18000000,103215094,1,1,7
tt2564144,Naduvula Konjam Pakkatha Kaanom,Naduvula Konjam Pakkatha Kaanom,0,2012,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,5584.0,120000,885000,0,0,9
tt2567370,Chapters,Chapters,0,2012,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,217.0,5000000,502758,0,0,9
tt2569736,IMagine,IMagine,0,2013,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,9.0,7000000,86026201,0,0,8
tt2570792,Apartment 13,Apartment 13,0,2013,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,22.0,5000000,3377891,0,0,8
tt2571140,Boss,Boss,0,2013,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,10910.0,82000000,128000000,0,0,8
tt2572632,Vendetta,Vendetta,0,2013,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,3907.0,54000000,132511035,0,0,8
tt2573198,Hal,Haru,0,2013,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1743.0,40000000,141069860,0,0,8
tt2574088,Run,Jue Lu Qiu Sheng,0,2012,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,10.0,45000000,224834564,0,0,9
tt2576852,The Tale of The Princess Kaguya,Kaguya-hime no monogatari,0,2013,137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,43035.0,49300000,24366656,0,0,8
tt2581244,Life After Beth,Life After Beth,0,2014,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.7,20798.0,2400000,88273,0,0,7
tt2582802,Whiplash,Whiplash,0,2014,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,772700.0,3300000,13092000,0,0,7
tt2582846,The Fault in Our Stars,The Fault in Our Stars,0,2014,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,359631.0,12000000,307166834,0,0,7
tt2584018,Freedom,Freedom,0,2014,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,1986.0,21000000,43095175,0,0,7
tt2585072,Avenged,iNumber Number,0,2013,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,459.0,220000000,1518815515,0,0,8
tt2603600,Voiceless,Voiceless,0,2015,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,255.0,250000,418940,0,0,6
tt2607640,Fortress,Pevnost,0,2012,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,34.0,8000000,6739141,0,0,9
tt2608030,Loaded,Loaded,0,2015,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,1517.0,50000000,66002004,0,0,6
tt2608638,Inside Out,Inside Out,0,2013,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.4,71.0,175000000,857611174,0,0,8
tt2609222,The French Minister,Quai d'Orsay,0,2013,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,3523.0,5112027,5586646,0,0,8
tt2609758,A Madea Christmas,A Madea Christmas,0,2013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,6143.0,47000000,53396354,0,0,8
tt2612800,Sisters,Schwestern,0,2013,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,45.0,30000000,105011053,0,0,8
tt2613068,Losers,Losers,0,2013,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,82.0,25000000,23580000,0,0,8
tt2613256,Easy Rider,Easy Rider,0,2012,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,58.0,360000,60000000,0,0,9
tt2614250,Rio,Rio,0,2012,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,17.0,90000000,484635760,0,0,9
tt2614684,'71,'71,0,2014,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,54284.0,11000000,3200000,0,0,7
tt2614776,City of Gold,City of Gold,0,2015,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,981.0,49000000,119682635,0,0,6
tt2616810,Blind,Blind,0,2014,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,7994.0,29000000,309208309,0,0,7
tt2619062,Julie,Julie,0,2013,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,104.0,40000000,129540499,0,0,8
tt2622536,Broken,Broken,0,2013,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,13.0,56000000,34737199,0,0,8
tt2622602,Sarah,Sarah,0,2013,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,14.0,30000000,105173115,0,0,8
tt2624412,Boulevard,Boulevard,0,2014,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,8385.0,1752000,5000000,1,0,7
tt2626350,Step Up All in,Step Up All In,0,2014,112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,33667.0,45000000,86165646,0,0,7
tt2626460,Top Dog,Top Dog,0,2014,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1610.0,6000000,5093707,0,0,7
tt2630272,Time to Kill,Time to Kill,0,2014,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,120.0,40000000,152266007,0,0,7
tt2631186,Baahubali: The Beginning,Bãhubali: The Beginning,0,2015,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,109282.0,25130430,90747520,0,0,6
tt2635622,The Attacks of 26/11,The Attacks of 26/11,0,2013,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,4958.0,3300000,18000000,0,0,8
tt2637276,Ted 2,Ted 2,0,2015,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,196623.0,68000000,215863606,0,0,6
tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,2015,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.1,38269.0,36000000,64780213,0,0,6
