# actor_name
Bérénice Bejo
Eva Marie Saint
Audrey Hepburn
Sophie Okonedo
Alicia von Rittberg
Lisa Kudrow
Kang Hye-jeong
Judy Garland
Susanne Lothar
Karoline Herfurth
Katharine Ross
Thelma Ritter
Anna Faris
Anne Bancroft
Rosemarie DeWitt
Paulette Goddard
Jamie Lee Curtis
Anne Heche
Linda Cardellini
Jessica Biel
Kate Hudson
Linda Hamilton
Jennifer Aniston
Mia Farrow
Lena Olin
Ruby Dee
Elizabeth McGovern
Vivien Leigh
Cicely Tyson
Olivia Wilde
Agnes Moorehead
Pam Grier
Geraldine Chaplin
Kate Capshaw
Amy Smart
Marie-Josée Croze
Claire Danes
Glenn Close
Halle Berry
Donna Reed
Drew Barrymore
AJ Michalka
Ayelet Zurer
Juliette Binoche
Emmanuelle Seigner
Shailene Woodley
